-1.570697273774982095e+08,-4.714771153104276955e+07,9.049542492705133557e+07,-3.819913898389754351e+06,1.035659694291559458e+08,-2.000764914003017247e+08,-2.124202878979789913e+08,-1.614420647817096114e+08,-1.741373931303270161e+08,9.778774802606417239e+07,3.208319832101333886e+07,9.750216608580023050e+07,-1.717169456363932192e+08,6.619425029486805946e+07,9.143019711161428690e+07,1.531284847061555386e+08,9.389990682069192827e+07,8.313263662381004542e+06,1.321139642107876390e+08,-2.030200186266237497e+08,1.306256114015648365e+08,-2.292675929545633495e+08,-7.537176825085440278e+07,1.372463715069370866e+08,1.309065992543879151e+08,-1.835429841535692811e+08,1.238321856795582622e+08,-1.484124117065311074e+08,-1.201768848976658583e+08,-2.159068318364155293e+08,-1.705114825370700955e+08,7.519596444899994135e+07,-1.434372495054523051e+08,1.453283839035356939e+08,-5.987325660180867463e+07,-1.559848979659685194e+08,-1.829521081352787614e+08,-1.185797148566400707e+08,-6.103635982857533544e+07,1.114469955720734447e+08,-1.357312313930120468e+08,-1.280266513367687166e+08,7.566544220145435631e+07,6.032223089210920781e+07,1.341178158193690330e+08,1.463652221273507178e+08,2.487494533909124136e+07,6.791520635278201662e+05,-2.878854639306181669e+07,1.099528324931441694e+08,-1.651857989544823021e+07,-1.751459365559693575e+08,1.326525078981773406e+08,-1.211660881772707403e+08,1.595024340354775488e+08,-3.869183688402245939e+07,9.039819921175947785e+07,1.126494594049931318e+08,2.495045267739865556e+07,1.050715388999964893e+08,1.026852409470607340e+08,3.291185145362388715e+07,-9.807608361368729174e+07,3.645442179762143642e+07,1.096728123368622735e+07,1.420466997221647799e+08,1.692372636311427355e+08,1.483028432382064462e+08,1.426481684874081016e+08,-1.072618103208126277e+08,7.753985729838088155e+07,-1.945589768427469134e+08,-5.123260878264198452e+07,8.878091015511649847e+07,9.223716283064341545e+07,1.565833967040093541e+08,1.098001155629272461e+08,4.320239024735672772e+07,1.434175181233517826e+08,-1.665377713546542823e+07,-5.453258672579976916e+07,-7.215604762278683484e+07,-1.605462949926115572e+08,2.668215190153428540e+07,-7.947190247074203193e+07,7.328192951489223167e+06,-1.666769512816378176e+08,-1.386798360075648725e+08,1.297967577983728647e+08,-2.203418815186860412e+07,1.173819174592090696e+08,9.244034805113276467e+06,7.867476478923490644e+07,-1.762099020473648608e+07,1.107159427982275337e+08,1.278949405748801231e+08,3.572641184391912073e+07,5.968123671902813762e+07,-1.994565590588254631e+08,2.069118985794311762e+07
8.934752565041488409e+07,-1.101888636919556558e+08,-4.659064305108112097e+07,2.623630712731452659e+07,2.973839268933819979e+07,2.140486153920000046e+07,1.236336591059995070e+07,7.877208792682579160e+07,7.005576608630266972e+06,-5.985024891314008087e+07,-2.494629654041645676e+07,1.089447293009301275e+08,6.386700158880425245e+07,-6.960919227129496634e+07,-5.544691700572864711e+07,2.687887044152136892e+07,1.353448906233466603e+07,1.172654479718888998e+08,-8.957415960530942306e+06,2.253469256217599660e+07,-2.324846971140988544e+07,-2.910054633915096894e+07,1.646747696783497371e+07,-9.416242321695562452e+06,5.794007817702420801e+07,-1.897612724686079472e+07,-6.045263850908102095e+07,-1.313017534676678665e+07,-7.079671200660857558e+07,1.545511298329090513e+07,-1.004499174542281078e+06,1.080522345909509510e+08,1.676694689748757752e+06,9.514407234433371574e+06,2.288736885905840620e+07,1.209967393202815503e+08,-7.863210022880087793e+07,-1.685824712141335383e+07,-6.770428439378020167e+07,-1.479850464626401104e+07,-6.041921845711850561e+06,2.694889164931716025e+07,-5.159706937066830695e+07,2.392885940428940114e+06,-3.960361089434281737e+07,1.980287558699009567e+07,1.095545119083109312e+07,-6.100070113538423926e+07,-9.586056792065148056e+07,2.234324341770780832e+07,-3.877138933611866832e+07,-5.819762133063539863e+06,-3.122115855920458678e+06,9.798657578984078020e+06,4.445958040869037062e+07,-1.495649393928281218e+07,-1.682660207719189674e+07,7.560358540364499390e+07,-1.005803374729619473e+08,-5.374035508219085634e+07,1.966054074303572997e+07,7.781841232605177164e+07,-4.693769724987784028e+07,4.236483821726490557e+07,1.238151927854628563e+08,-2.044716025163990259e+07,-4.494692211976223625e+06,1.915639998056827858e+07,5.261678943132512271e+07,-5.828309723257351667e+07,-1.424512314498943835e+07,1.145627861753987335e+07,2.061476340750250593e+07,1.364475039576833695e+07,-4.633980295112939551e+06,7.501224309407541156e+07,3.927485645713021606e+07,-5.419898533288171142e+07,-1.991621176394297928e+07,-2.478625597801298648e+07,9.573906555779112875e+07,1.057082148267095722e+07,1.375487169921760214e+06,-5.990583790769848973e+07,-1.201537530283384956e+07,-6.045100254550074041e+07,-2.110287203153642267e+07,5.344587671535506845e+07,3.232760302995403111e+07,-1.041687234733293653e+08,3.221360018152591586e+07,-7.596716945733310282e+07,-4.272465413892682642e+07,-3.644627528610995039e+06,-1.771623211999815330e+07,2.218048954292931035e+07,-1.287976929241846688e+07,-3.239836238479202986e+07,1.364748494048533775e+07,1.842275473244142905e+07
-2.067616149462397769e+07,2.173546131125010550e+06,-2.917564014134149253e+07,-2.452045467841361836e+07,5.391641725737015717e+06,4.414367735998460092e+06,7.472406049800255895e+07,-1.561284199220312200e+07,-5.679076388677312434e+07,-5.702450193093121983e+06,-3.162840849958293606e+06,2.478155670363189653e+07,8.609099500141629949e+06,-1.869084163646650687e+07,1.992317047308130562e+07,-2.905677463756649569e+07,-1.059491703844440542e+07,3.138703723161105439e+07,-1.509010331173080206e+07,-3.817712697449076921e+07,-2.410291886136668548e+07,2.184741753153841570e+07,2.925656600250330195e+07,-2.297956385719434824e+06,-1.060496120850028656e+07,1.919545751189241558e+07,3.556653115687650442e+07,4.299414746746882796e+07,2.675427537957866117e+07,8.700058845582105219e+06,-5.762634658878184110e+07,8.431726273669203743e+06,-6.081454492474207282e+07,1.495543431406872720e+07,-6.999270109059986658e+06,1.616765737573562376e+07,1.600308882535503060e+07,1.688260353817873448e+07,-5.093011188972156495e+07,1.030324471347271116e+06,-7.032153574028333649e+06,-9.744479832114536315e+06,4.107324490110529214e+07,-1.122116531297679432e+07,2.040530761557412520e+07,2.105230879684731364e+07,-2.955146453430876881e+07,1.432599039788550138e+07,5.107535801473923028e+06,1.239254421968216449e+07,9.752629266559219360e+07,-4.692805940429078043e+07,-4.096035028710314631e+07,-1.643137273508735746e+07,1.830365312751913816e+07,9.587295644803228974e+07,-5.855674667594361305e+07,3.459699121498091612e+06,6.629574079267491587e+06,-1.464778131707562506e+07,-4.569574152272150666e+07,2.476090779925172217e+06,4.341241539240635186e+07,8.579968604044247419e+06,5.728747138858134300e+07,1.412445046958844736e+07,-2.974466547053358052e+06,2.332409856013231725e+07,5.561038205324050970e+06,5.651840627908988856e+06,-2.156270871177871898e+07,-4.238909118229292333e+07,-2.935007027909403667e+07,-1.618182138864027150e+07,-2.300035846712222323e+07,1.215245287561057322e+07,1.838896276427287981e+07,-3.089438629174482450e+07,-9.297741374246815220e+06,9.233967664791842923e+06,7.568376061222184449e+06,-6.410404229861000180e+07,-5.607853159257081151e+07,-1.641680748478782922e+07,4.997511783755230904e+07,7.107195419845342636e+07,-4.331282340952761471e+07,5.550042587849012762e+07,2.695469010536944121e+07,4.854495227454506606e+07,-5.228803645675398409e+07,9.613558273801246658e+06,2.218038422193755861e+06,1.506767837825279683e+07,-2.914053368326267228e+07,-2.175867986976149306e+07,-7.023096599485000968e+07,-2.279670256443575770e+07,-2.079478553964677965e+06,6.320716351907795668e+07
6.538153698334677517e+07,1.826620499622333422e+07,1.745047891978933290e+07,-4.428732055666386336e+07,7.855909262255982496e+06,7.388102229851524346e+06,-2.078995968394333497e+07,6.838560272016452253e+07,7.332218998359222896e+06,1.631550899688854255e+07,4.669685780415663868e+07,4.745576233436390758e+05,2.684432982956340164e+07,1.341931462567656301e+06,8.831294650648616254e+06,-6.508634147192806704e+05,2.955352540050715106e+03,2.064449229894525139e+06,2.670528332224760670e+06,7.260397403458412737e+06,-1.193883300248401985e+07,-1.343961512546577491e+06,-1.729753998910673708e+07,-8.241411459935167804e+05,-2.525761699222475663e+07,-1.601037169190872088e+07,1.256433195121709444e+07,7.432593396017539781e+05,-5.391259132759055123e+06,3.575878599319494329e+06,2.493157878634133667e+05,5.782792243956279941e+06,-4.080400433340410702e+06,-6.611716472122984007e+06,-6.682965508016337454e+07,-1.382435424700492807e+07,-1.194237702936525829e+07,-5.093315754707510024e+07,4.020996136801954359e+06,-2.213680032027221844e+07,-4.070223342938432936e+06,-2.020295561398901790e+07,-1.908528698505688831e+07,-1.623188919361829944e+07,-6.612543469999546185e+06,6.769134868968781084e+06,-2.172677024977673590e+07,-2.303769324738352001e+07,-2.700212519042357802e+07,-1.835714683980948757e+05,4.453822201034163684e+07,-3.361965630805798341e+06,2.691720371407375857e+07,-2.954840454808530957e+07,-1.612324724659608491e+07,3.217644192527483404e+07,1.240443325644560903e+07,-1.227801136195961013e+07,1.505902648284281418e+07,1.546245592563932016e+07,1.610060779600484483e+07,-1.863656860464607133e+06,4.326062759160780907e+07,3.743657525880414993e+07,6.988281770789197646e+06,-1.141155007095973939e+07,-3.102598694951685611e+06,-2.308553852494942397e+07,-6.783282695651539601e+06,-2.813666746104940772e+07,-2.152501171052138507e+07,-1.362493291138462722e+06,-3.593239544120454043e+07,-6.393302863055813126e+06,-1.525237073231833987e+07,1.143739665399958752e+07,-1.634844198891719617e+07,2.131902677237486467e+07,1.955512644027092028e+05,1.187333491614399664e+07,-5.586237281564900279e+07,1.891419094780615717e+07,1.141300516901525436e+06,1.033937912909025513e+07,2.367617021690825745e+07,-1.301156250823851116e+07,-1.290457141514573246e+07,4.100453193204709888e+07,7.841488459110660478e+06,2.447331092757793888e+07,5.063668440308786184e+07,-2.135023926080101728e+07,1.439492932948999805e+06,-4.024561433932375163e+07,1.344120877894515404e+06,2.913347197008837946e+06,2.914257191779467836e+07,2.021961288102435181e+06,-9.166698195865115151e+06,-4.972925137099503540e+06
-5.242738947153050685e+05,-2.183899377016577497e+07,-5.005608822773039341e+06,-1.623531987149424851e+07,-1.161650068864594586e+07,6.923202409312065691e+06,-1.881554101367268711e+07,-1.283950807433331618e+06,5.187752925952001242e+05,-9.085897614913260564e+06,1.352853510719980672e+07,2.079731112796174362e+07,-1.552333438710575365e+07,-1.121400661522927694e+07,-1.983103110553985089e+07,-6.006398279977457132e+05,-1.137305559103175253e+07,-3.370306126284787059e+07,9.797938781104519963e+06,2.305589449914920330e+07,2.992616206006940920e+06,-9.694873816889448091e+06,5.396023601683309674e+07,-4.807776344919426367e+06,3.233706710758041125e+06,2.246676085893534496e+07,1.493161591202270705e+06,3.554788098187238723e+07,5.564774482627213746e+07,9.035994486394315958e+06,-4.380273402560015209e+06,-2.497166265313130990e+07,-5.554508329317396507e+06,1.826690327590447292e+07,-1.640688735795682669e+07,-5.845456781775841489e+06,4.774995751426637173e+06,-2.276795408461617306e+07,1.385281569810626097e+07,-1.297199831828236394e+07,2.038165640953627182e+06,4.413538926814563572e+07,2.274861710599695519e+07,2.701591333035917208e+07,-1.376650728691150621e+07,4.875979179275561124e+06,-3.042387196121660993e+07,2.045566304526036605e+07,-6.396323861061978387e+05,-2.815338116910324991e+07,1.087706566096523032e+07,3.799006763232465833e+07,2.543278310803188011e+06,3.439791785752986558e+06,2.250028924915600941e+07,-1.928575180498894304e+07,-1.159813188735797442e+07,3.334383293326313421e+07,4.708763735457558185e+06,-7.692314784904305823e+06,-1.628732974570264295e+07,-2.369339803306928277e+07,-3.557774604823067039e+07,1.479319582716797106e+07,6.279022384408977814e+06,-5.540728048935307190e+06,-3.625287556947342120e+06,2.093072847241383791e+07,-4.747911294314932078e+06,-3.674223516250357777e+07,-1.229883081870174035e+07,2.536812575165902078e+07,-1.824541568317266181e+07,-2.236958615718635917e+07,3.125963527969962731e+07,1.800372009739493579e+07,1.321800724279555678e+07,1.079499693178073503e+07,-9.865831864057647064e+06,-2.130942902430254221e+07,-1.674026946846998483e+07,-1.440060166130647250e+07,-5.419606298607292585e+06,-2.126047972034033760e+07,-4.954964568048182130e+07,1.496041994231795426e+06,-1.435791630373819545e+07,-1.235343543017225154e+07,1.032594256813066080e+07,1.644280686796677485e+07,1.319838159341690317e+07,-1.288053776425169036e+07,2.753405282821805682e+06,-2.614280934073616937e+07,1.947296399675392732e+07,7.888246439651434310e+06,2.337016405090517830e+06,8.818878164154637605e+06,-4.088391755464754999e+06,2.716121470600954816e+07
-2.269582801661099773e+06,-2.443694518021373544e+06,1.741467478815171868e+07,2.960172718703143671e+07,-2.617468089829782024e+07,1.444509876774239726e+07,1.053103080247037113e+07,-5.766039070317467675e+06,-1.904368814612903073e+07,6.187166368223553523e+06,-3.830638897788522765e+06,7.486721290755836293e+06,7.331705065389088355e+06,9.601697582606369630e+06,6.582208491706864908e+06,2.834829860641900450e+06,-8.054344483220111579e+06,-9.724274177283924073e+06,2.198952283707890287e+07,1.000086576203947328e+07,1.118800463526201062e+07,1.760343345592229441e+07,-2.337075162025143206e+07,-1.997846877549837518e+05,-6.051285297505737282e+06,5.844862362208755687e+06,-5.892235103939050809e+06,1.232309517846764438e+07,-1.581290096380406804e+07,2.257661958353264257e+07,-1.626535556630144827e+07,5.333429330734146759e+06,-3.780462437789513730e+06,-2.010631295559106395e+06,-1.597044227911584638e+07,1.085001971224713139e+07,5.586895356841373723e+05,1.845675527735810494e+06,9.661322549457050860e+06,-4.019178509758789558e+06,5.876245540028371848e+06,-1.123916434213992767e+07,-1.353867402329595387e+07,-4.741754351082772948e+06,1.986808851162806153e+06,-3.719179126258056611e+06,1.066421270398884267e+07,-6.338819715606280603e+06,3.898875251386151183e+06,2.264547883772361558e+06,1.684123865462121740e+07,6.556616122874929570e+05,6.030840505762480199e+06,1.177188983030482754e+07,5.706265997559109703e+06,4.039169370689902455e+06,4.801817328823739663e+06,-9.645027131943229586e+06,4.790519937559613027e+06,1.660818424971268978e+06,-1.544117994568516966e+06,-3.028091618578000367e+07,1.580039760132145137e+07,-2.222747956082638726e+07,4.707742072311449796e+06,1.035018079823610559e+07,-6.819671533744308399e+05,-9.952143223691083491e+06,2.756242383206893690e+06,-6.078490296131935902e+06,7.863986109692282043e+06,3.574805996397170704e+06,-9.885489758240299299e+06,-7.084489334307888057e+05,1.128533270371153019e+07,-5.347949003612613305e+06,8.557702611445916817e+06,-1.035388656466423906e+07,-4.467627409552361816e+06,-4.249837300673561543e+07,1.274017565573342872e+05,-7.502704871574388817e+06,-1.900738668761517853e+07,-8.527419837741486728e+06,-5.944904489509899169e+06,-9.030673119488026947e+06,2.184712111292331014e+06,-1.128956284445221163e+07,2.708790768977715820e+07,-1.118945953351374157e+07,9.629668947385853156e+06,-8.319310882281448692e+06,-1.432054329695859924e+07,-3.416775766595509369e+06,1.642244324183864705e+07,2.150552710435726866e+07,-4.661710001587125007e+05,-1.077413243894126639e+07,1.507301168537498079e+07,-5.989852076649940573e+06
-4.942057834051993676e+06,-5.082047139951963909e+05,-8.543338897362653166e+06,3.509796205408667680e+06,-1.599468438403610513e+07,-1.660009874080917425e+07,1.148361546669501439e+07,1.602610879660086066e+05,9.535712462013564073e+05,-1.855023846675011516e+07,-6.008911656219250523e+06,-6.129067379519860260e+06,-2.343389371364202723e+07,-5.795122595403466374e+06,1.433397809790371545e+07,8.028574126483186148e+06,-8.535280338401729241e+06,-2.476791753461133223e+06,1.122483426630521007e+07,1.698820505183998495e+07,3.448461777519658674e+06,4.596423190763296559e+06,1.471603314725014148e+06,2.497388144836170599e+06,-1.151731942942153104e+07,-1.285185651700155111e+06,7.113376741708570160e+06,-4.960279059865949675e+06,5.580466413527565310e+05,-5.040055948334554210e+06,5.460858737411767244e+06,1.169269722026080079e+07,9.480526932676513679e+05,-6.469081250384433195e+06,-4.381596522085814504e+05,6.025078203011951409e+06,5.131375276622249512e+05,-1.713780184880628483e+06,3.398926143665765412e+06,-1.171259242006982822e+04,-2.096879134910190478e+07,-2.181859852267524693e+06,6.454661439533612691e+06,-2.512717566825997550e+06,1.166096176182086207e+07,4.005992656559939031e+06,-2.657306942721128929e+06,3.647002528855052777e+06,-1.809014704259380465e+06,1.266367568311402574e+06,7.367983174086987972e+06,2.155684295276484638e+07,5.184641793760651723e+06,-1.552472840683098510e+07,-4.917678585781700909e+06,-1.704465464240470028e+05,7.990740926137435250e+06,-1.031082331983778067e+07,2.547443072156776208e+06,-7.596241223306094296e+06,7.635902975376023911e+06,1.513435192526418157e+07,5.152917534656941891e+06,3.066921200426331535e+07,4.143694532826951239e+06,6.543380222727798857e+06,7.239284167897881940e+06,-7.207018259055916220e+06,2.264456024824424647e+06,-4.914832819830779918e+06,7.249269066810416058e+06,2.020644094555412233e+07,-8.505332724568482488e+06,-1.153981593808222748e+07,-1.515299067097202130e+07,-6.581248370345645584e+06,-2.199394248954484705e+06,-2.968717717235306278e+06,5.882966111190735362e+06,9.273439857907388359e+06,1.016313286590639316e+07,-1.352983287714137323e+07,-1.143245873564902460e+06,9.605284304341431707e+06,-6.415274992000308819e+06,7.176289048953874037e+06,1.690243374225588515e+07,-1.693357488004540652e+07,7.995659721884698607e+06,-2.549728681036407594e+06,1.176093785832232051e+07,-5.992962229316389188e+06,-2.473285690669982135e+07,1.415813168445025012e+07,1.996657385937432991e+06,-1.177609890023177676e+07,6.163261394617363811e+06,-3.012639145220671594e+07,-1.270961536584811844e+07,9.175178512415077537e+06
-4.563734179991271347e+06,-2.207215165261217859e+06,8.995582733837804990e+05,5.140734848135954700e+06,-2.514573682045784779e+06,3.826201758911488578e+06,-2.258118232263896498e+05,-4.679995725183177739e+06,1.568221907727729063e+06,-6.914763870089503005e+06,2.173749502301718667e+07,-1.638301465430446202e+06,-4.543615640516724670e+05,-3.293759767373697832e+06,1.127912920499609783e+07,3.698468594651136082e+06,-2.531043213688845560e+07,-4.294534359883291181e+05,-2.501649948630860541e+06,-3.399079954165606177e+05,-2.655351363741736393e+06,1.013086637797571253e+06,2.464238499700136017e+06,3.946422516220273916e+06,6.077709730320323259e+06,3.523260331808542367e+06,-7.502426346703225747e+06,4.268249301690087654e+06,-5.589077206662912853e+06,3.487103344545403030e+06,-3.820915102197905071e+05,-6.815525383147047833e+06,1.372271995831606910e+06,-1.605288806928788312e+06,8.090114414962952957e+06,-3.468919866660337429e+06,-3.413508736668938771e+06,6.775465891259889118e+06,-2.705280652194365393e+06,6.850146766354504041e+06,1.103290412991328398e+06,-6.698776850253758952e+06,-1.032670376596667804e+07,2.776522150647481158e+07,4.391530778097209521e+06,4.387333832918727770e+06,-2.116768321136759594e+07,-1.231196237094600312e+07,-2.832611340163230430e+06,2.139412973181724548e+07,8.975392319289573934e+05,-5.093299242166575976e+06,-3.225787441662472207e+06,-1.161549415076877223e+06,-1.230552118428856321e+07,-3.905615217127115466e+05,-1.454898800149496086e+07,1.177523395781603642e+06,-1.329209627513787895e+07,1.806448218616812490e+06,7.068293809406081215e+06,-1.617548909552562609e+07,-3.214740035310198553e+06,1.486914957602210157e+07,-3.312886481208668556e+05,-7.182209645792567171e+06,-3.162978408420783468e+06,-6.288488976043855771e+06,2.050984076624580473e+07,1.236265835788850673e+06,4.064589621736528352e+05,-2.012824953037216095e+06,-9.567183434327170253e+05,-2.715920969142902642e+07,-3.386275657171873376e+06,-6.043861225167292170e+06,1.217131184059216455e+07,2.092919015089413524e+07,-2.795909828039910179e+06,2.974666359259189107e+06,3.060884317464963999e+06,-7.569415972717988305e+06,-2.578892465140172746e+06,1.190337007388320751e+07,8.881600423949288204e+06,-1.032271579204425216e+07,4.029136426526228897e+06,-3.750334884015884716e+06,6.014765905549696647e+06,-5.994735594836459495e+06,-4.426575077270674519e+06,3.651706881104249042e+06,5.360610200349485502e+06,4.292032338298887014e+06,-2.548911060637674294e+06,-5.822267039485043642e+04,5.005950485439500771e+06,1.761148651424660906e+07,5.235066679848971777e+06,-5.625914419692941941e+06
7.124345618709681556e+06,1.877348809718984179e+06,6.578459800461495295e+06,-1.520110830939431116e+07,-1.071797245193863101e+07,5.710129429916403256e+06,-1.475739983326972462e+06,9.131876452308574691e+06,2.136963259461130481e+06,8.279547445476358756e+06,8.651737410863902420e+06,-6.802341673767243512e+06,7.546050652096536942e+06,1.679560122342685610e+07,3.708596238935208879e+06,-2.261566974759637844e+06,-9.399858949669230729e+06,6.429476542379217222e+06,-4.396090117094264366e+06,7.682758871386589482e+06,8.581772306271973997e+06,-1.841673181084453594e+06,4.600261330199981458e+05,3.886760644016594626e+06,2.163095452539523132e+06,-3.500749902776727453e+06,-3.915195837157134432e+06,-2.242657536599489395e+06,-1.000306167194299772e+07,2.619146896362113301e+06,-1.992316872336644446e+06,1.171737485878812149e+07,-1.111919403467465751e+07,9.054678762769622728e+06,2.634661439242848661e+06,1.867635412453388562e+06,-9.101943338094551116e+06,-5.700642355892250314e+06,-1.047273667829483049e+06,6.920074128768929280e+06,-2.544777111488682218e+06,-1.218881771890023025e+06,5.584175388735726476e+06,-7.285396537547852495e+04,5.193478858365911059e+06,5.690584003640360897e+05,-1.506434830225206912e+07,4.115823213458677288e+06,-9.007698631593048340e+05,-1.271761366177871451e+07,-8.839069033377794549e+06,1.226993801209530793e+06,-8.591300338416114450e+06,-2.488149183579766192e+06,5.924943188527873717e+06,-2.161455530433349777e+05,-1.597405945749753446e+05,5.912003368452730356e+05,-1.465551417915759608e+07,1.451084769279011758e+06,-1.109854464229619876e+07,1.070878427458318695e+07,7.542671107800110243e+06,-1.503482116450054944e+07,-6.877188017630762188e+05,-4.109158378099551890e+06,4.881827015476925299e+06,-6.143683563223470002e+06,-2.001360835306748981e+06,-1.093870096288245171e+06,9.823396017207983881e+06,3.214819261041052639e+06,3.694270852620073594e+06,-1.720958720111166313e+07,1.385636433948465064e+07,2.420386691827186849e+06,-1.451410106535892561e+07,5.752198281787888147e+06,7.513881702328138985e+06,8.846104091518638656e+06,-1.149054148770977976e+06,-1.715583542378911749e+07,2.212836108004255686e+06,-4.938813711282962002e+06,-1.663853731529040821e+07,8.561946733532570302e+06,5.584455147836106829e+06,6.080614012695589103e+06,-3.192816097495588008e+06,1.104750914354182547e+06,-1.101230568442536518e+07,6.200012750015802681e+06,9.449668651953976601e+06,1.434500850972791761e+07,9.878417179917838424e+06,1.388551658254402317e+07,-1.504501261155124754e+06,-1.681548640163083002e+07,3.080940073676922359e+06,-1.236499983787370101e+07
7.879688263350537978e+06,-5.094147061845646240e+05,-3.082658314842019696e+06,-1.020874705028868630e+06,3.402579306790293660e+06,9.139672813906265656e+05,4.362706169607432093e+05,8.451999286283982918e+06,-1.568373659706292441e+06,-1.405999007552350638e+06,-2.527438174457962159e+06,8.529693266896983609e+06,7.183585103475091746e+05,-6.372558992116064765e+06,2.553589485813920386e+06,-6.357239647618917748e+06,3.285887998620303813e+06,-9.029691972225174308e+06,-1.417291558388102427e+07,2.695875218513768632e+06,2.347214638155718800e+06,5.430087156274590641e+06,-1.489122048362431861e+07,-2.085940642433085479e+06,9.943622289383962052e+05,-7.800225688902275637e+06,1.667214635887583718e+06,-5.447995541350034764e+05,-2.691185444024678320e+06,-5.529305453904909082e+06,-2.688038950125721749e+06,-5.799336420799557120e+06,-1.586774811749238521e+07,-1.094399726685232017e+06,8.816855421927299351e+06,1.051291301681081578e+07,1.211832947694678605e+07,-1.066972548297228105e+07,1.009419909631850384e+07,8.067617788962786086e+06,-1.739958571371735260e+07,1.474620552091295831e+07,-3.483432052585731726e+06,-8.613019283450046554e+06,7.884040861943045631e+06,-5.393525827484596521e+06,-2.872853820971858688e+06,7.959373449828757904e+06,1.757804263779600337e+07,2.945538215934837703e+06,2.646904296016268432e+06,4.129320920888408553e+06,5.864622700453428552e+06,-4.799679158125810325e+06,3.672582430237104651e+06,-1.215282110800831392e+07,-4.947025989547803765e+05,1.150267642583382502e+07,-4.224751677237206139e+06,-1.540416178495310247e+06,1.475067869899967918e+06,-1.064328721972748265e+07,-2.968842042283615563e+06,-2.975424707920489367e+06,6.003399823784811422e+06,-1.119424213212503819e+06,-5.253227806933348067e+06,-4.667212089615972713e+06,1.205251184093267191e+06,1.987068679675649153e+06,1.686301560544575378e+07,1.116888916808099486e+06,-1.082812903720152332e+06,-2.205312202066261787e+06,8.501765547017086064e+05,2.921460439461097121e+06,7.254407981250202283e+06,-2.007573476614242652e+06,2.158154760280127171e+06,-2.757502188486232189e+05,-5.387713504103872925e+06,-6.786032716643799096e+06,-4.470469115354456007e+05,-9.698833140281157568e+06,1.325935269238080829e+07,-6.112472549759895541e+06,6.830109606221122667e+06,3.372743017393842340e+06,5.163991866883656941e+06,4.143122596293222159e+05,3.154053110617901199e+06,1.366953237654567137e+07,2.246382808198838495e+06,-8.154761967758154497e+05,-1.553207403485347144e+07,-1.949953806780269835e+06,2.715300214796719141e+06,4.473046847224977799e+06,-1.098652143972358294e+07,-7.380857441185695119e+06
