1.248599999999999994e+02
1.202099999999999937e+02
1.170199999999999960e+02
1.137300000000000040e+02
1.094300000000000068e+02
1.018700000000000045e+02
9.684999999999999432e+01
9.029000000000000625e+01
8.407999999999999829e+01
7.729999999999999716e+01
7.273000000000000398e+01
6.840999999999999659e+01
6.662999999999999545e+01
6.656999999999999318e+01
6.171000000000000085e+01
5.972999999999999687e+01
5.789000000000000057e+01
6.127000000000000313e+01
6.189999999999999858e+01
6.448999999999999488e+01
6.590000000000000568e+01
7.095000000000000284e+01
7.337999999999999545e+01
7.775000000000000000e+01
7.968000000000000682e+01
8.198000000000000398e+01
8.851000000000000512e+01
9.470000000000000284e+01
1.017199999999999989e+02
1.062399999999999949e+02
1.093499999999999943e+02
1.112600000000000051e+02
1.122600000000000051e+02
1.165900000000000034e+02
1.196899999999999977e+02
1.214899999999999949e+02
1.245699999999999932e+02
1.272000000000000028e+02
1.288199999999999932e+02
1.296899999999999977e+02
1.317199999999999989e+02
1.318799999999999955e+02
1.351500000000000057e+02
1.362199999999999989e+02
1.377800000000000011e+02
1.376899999999999977e+02
1.375600000000000023e+02
1.396899999999999977e+02
1.409799999999999898e+02
1.425600000000000023e+02
1.428499999999999943e+02
1.439099999999999966e+02
1.439199999999999875e+02
1.430900000000000034e+02
1.428199999999999932e+02
1.417599999999999909e+02
1.383499999999999943e+02
1.378799999999999955e+02
1.362800000000000011e+02
1.348199999999999932e+02
1.303100000000000023e+02
1.291200000000000045e+02
1.281999999999999886e+02
1.244500000000000028e+02
1.227800000000000011e+02
1.200100000000000051e+02
1.150900000000000034e+02
1.136899999999999977e+02
1.106500000000000057e+02
1.061099999999999994e+02
1.027600000000000051e+02
9.867000000000000171e+01
9.710999999999999943e+01
9.400000000000000000e+01
9.029999999999999716e+01
8.665999999999999659e+01
8.439000000000000057e+01
8.223000000000000398e+01
8.054999999999999716e+01
7.968999999999999773e+01
7.395000000000000284e+01
7.123999999999999488e+01
7.015000000000000568e+01
7.031999999999999318e+01
7.126999999999999602e+01
7.185999999999999943e+01
7.528000000000000114e+01
8.193999999999999773e+01
8.989000000000000057e+01
9.398000000000000398e+01
1.010600000000000023e+02
1.062500000000000000e+02
1.106099999999999994e+02
1.147000000000000028e+02
1.165199999999999960e+02
1.190999999999999943e+02
1.192000000000000028e+02
1.188599999999999994e+02
1.230400000000000063e+02
1.291500000000000057e+02
1.228199999999999932e+02
1.189200000000000017e+02
1.182000000000000028e+02
1.101500000000000057e+02
1.044800000000000040e+02
1.018700000000000045e+02
9.282999999999999829e+01
9.070000000000000284e+01
8.587999999999999545e+01
7.281000000000000227e+01
7.037000000000000455e+01
6.773000000000000398e+01
6.973999999999999488e+01
